Date,Customer,Country,Product,Business_Line,Sales_Amount,Sales_Amount_Target,Sales_Margin,Sales_Quantity
2007-06-24 00:00:00,Ramu,Switzerland,S13_1681,Truks And Buses,6366,18933,46,45
2009-08-27 00:00:00,Praveen,France,S15_1682,Truks And Buses,4412,16936,28,27
2012-04-24 00:00:00,Praveen,France,S13_1681,Trains,4664,6366,25,6
2005-05-10 00:00:00,Kalyan,Austria,S16_1683,Classic cars,8278,8944,40,14
2009-02-17 00:00:00,Suban,France,S12_1680,Ships,11629,19077,50,79
2010-03-25 00:00:00,Abhi,Brazil,S14_1681,Vintage cars,6888,14222,21,79
2009-08-24 00:00:00,Shafi,Canada,S12_1680,Motarcycles,8400,5686,31,29
2010-10-09 00:00:00,Ramu,Brazil,S14_1681,Vintage cars,4767,16052,25,67
2009-08-28 00:00:00,Kiran,Australia,S13_1681,Vintage cars,3990,6698,30,22
2007-01-25 00:00:00,Mahesh,India,S11_1679,Truks And Buses,6522,13646,11,61
2006-01-06 00:00:00,Snidha,Canada,S11_1679,Motarcycles,11668,13180,16,36
2011-05-15 00:00:00,Ravi,Germany,S15_1682,Vintage cars,6591,11505,38,39
2010-01-11 00:00:00,Shafi,Netherlands,S11_1679,Trains,4949,9989,50,35
2006-08-15 00:00:00,Praveen,Canada,S13_1681,Ships,4043,12266,10,46
2006-03-27 00:00:00,Praveen,Austria,S10_1678,Classic cars,5659,17249,17,23
2010-12-14 00:00:00,Raja,Brazil,S16_1683,Ships,5995,5671,17,52
2008-06-07 00:00:00,Ravi,Brazil,S13_1681,Vintage cars,11281,17377,28,5
2006-02-13 00:00:00,Ravi,India,S13_1681,Vintage cars,3673,17777,45,77
2012-09-16 00:00:00,Suban,Netherlands,S15_1682,Motarcycles,4169,7052,33,80
2012-07-27 00:00:00,Suban,Australia,S11_1679,Truks And Buses,4867,14658,23,69
2011-05-01 00:00:00,Kalyan,India,S14_1681,Plans,11875,8928,24,51
2008-01-19 00:00:00,Abhi,Austria,S13_1681,Motarcycles,4053,11514,14,52
2008-05-12 00:00:00,Vijay,Switzerland,S11_1679,Classic cars,4118,12738,46,5
2007-11-21 00:00:00,Mahesh,Switzerland,S13_1681,Classic cars,9464,17124,24,23
2009-10-16 00:00:00,Iliyaz,Australia,S12_1680,Motarcycles,11416,14491,29,67
2008-07-01 00:00:00,Vijay,India,S15_1682,Trains,11537,9035,49,59
2006-09-27 00:00:00,Suban,India,S15_1682,Motarcycles,8201,7637,21,38
2008-07-01 00:00:00,Abhi,Canada,S14_1681,Motarcycles,9475,6546,31,24
2011-08-06 00:00:00,Kishan,Australia,S10_1678,Motarcycles,8626,18212,40,67
2011-05-23 00:00:00,Ramu,Australia,S15_1682,Trains,8700,16984,25,71
2005-06-24 00:00:00,Praveen,Austria,S14_1681,Classic cars,9630,16964,22,43
2009-11-04 00:00:00,Praveen,Austria,S16_1683,Vintage cars,8444,5314,29,77
2011-08-15 00:00:00,Ramu,France,S16_1683,Motarcycles,11159,14065,30,61
2010-11-12 00:00:00,Abhi,Netherlands,S16_1683,Motarcycles,8155,17767,27,46
2008-01-21 00:00:00,Raja,Canada,S13_1681,Plans,3851,11298,15,20
2011-03-22 00:00:00,Vijay,Austria,S11_1679,Motarcycles,9956,7761,33,61
2005-04-08 00:00:00,Snidha,Australia,S14_1681,Trains,10500,8807,22,14
2010-08-05 00:00:00,Iliyaz,Brazil,S14_1681,Truks And Buses,6449,7993,47,6
2011-08-14 00:00:00,Praveen,Switzerland,S13_1681,Classic cars,4357,19712,37,51
2006-02-23 00:00:00,Vijay,Austria,S12_1680,Motarcycles,11894,13802,24,21
2006-04-16 00:00:00,Iliyaz,Switzerland,S15_1682,Truks And Buses,9370,8318,38,63
2012-10-24 00:00:00,Kishan,Germany,S10_1678,Plans,10529,8527,37,79
2008-07-01 00:00:00,Raja,Canada,S14_1681,Vintage cars,9206,8100,26,76
2008-10-01 00:00:00,Ravi,Brazil,S12_1680,Ships,8822,18069,37,72
2012-04-28 00:00:00,Ramu,Brazil,S16_1683,Ships,3375,9450,18,44
2007-11-08 00:00:00,Kalyan,Austria,S12_1680,Plans,10146,12645,10,31
2007-05-02 00:00:00,Praveen,Germany,S15_1682,Truks And Buses,4942,18079,42,52
2007-08-20 00:00:00,Praveen,Germany,S14_1681,Vintage cars,6181,8834,43,67
2011-10-13 00:00:00,Iliyaz,Switzerland,S13_1681,Ships,8967,12917,36,10
2006-01-07 00:00:00,Praveen,Germany,S11_1679,Vintage cars,3292,5927,42,34
2005-01-05 00:00:00,Vijay,France,S13_1681,Plans,6255,11920,35,80
2008-03-19 00:00:00,Kiran,Canada,S11_1679,Classic cars,5518,15404,10,35
2012-04-21 00:00:00,Suban,Canada,S11_1679,Vintage cars,7931,17309,26,75
2006-08-05 00:00:00,Kishan,France,S12_1680,Classic cars,4860,11705,40,48
2011-01-27 00:00:00,Praveen,Canada,S14_1681,Ships,8802,15182,22,64
2005-01-05 00:00:00,Kiran,Australia,S16_1683,Classic cars,11749,18425,12,80
2006-06-10 00:00:00,Iliyaz,Brazil,S15_1682,Plans,11091,17141,25,45
2008-10-17 00:00:00,Vijay,Australia,S10_1678,Truks And Buses,5907,17718,25,61
2012-04-16 00:00:00,Ravi,France,S15_1682,Truks And Buses,7455,18368,38,73
2009-05-09 00:00:00,Praveen,Switzerland,S12_1680,Trains,3764,7828,34,38
2009-11-12 00:00:00,Praveen,India,S16_1683,Trains,8878,5079,23,59
2008-05-17 00:00:00,Snidha,Switzerland,S11_1679,Motarcycles,7818,15612,22,28
2006-08-07 00:00:00,Snidha,Brazil,S16_1683,Plans,6070,16506,48,65
2006-02-07 00:00:00,Mahesh,Canada,S12_1680,Motarcycles,8358,5661,27,28
2011-11-08 00:00:00,Ravi,Austria,S10_1678,Plans,11671,14862,47,36
2010-07-12 00:00:00,Snidha,Switzerland,S14_1681,Truks And Buses,7759,7151,42,57
2011-12-01 00:00:00,Shafi,Austria,S10_1678,Motarcycles,10947,15606,26,77
2009-05-17 00:00:00,Ramu,Germany,S16_1683,Truks And Buses,9149,7679,14,8
2006-03-09 00:00:00,Iliyaz,Canada,S15_1682,Ships,11931,12875,34,74
2005-02-08 00:00:00,Ramu,Austria,S16_1683,Plans,10156,8578,49,38
2009-12-15 00:00:00,Ravi,Austria,S14_1681,Truks And Buses,9882,18016,22,8
2008-09-15 00:00:00,Kalyan,Austria,S16_1683,Truks And Buses,11000,12156,24,69
2008-06-23 00:00:00,Mahesh,Austria,S14_1681,Classic cars,7453,18788,31,71
2009-03-13 00:00:00,Mahesh,Australia,S11_1679,Trains,3497,16593,37,44
2005-07-05 00:00:00,Vijay,Australia,S15_1682,Truks And Buses,6298,6703,43,48
2010-01-12 00:00:00,Ramu,Switzerland,S11_1679,Vintage cars,11467,6383,27,12
2011-03-07 00:00:00,Ramu,Switzerland,S10_1678,Plans,6484,13720,37,54
2008-05-26 00:00:00,Ravi,Brazil,S11_1679,Truks And Buses,3193,7684,17,55
2011-01-10 00:00:00,Snidha,India,S16_1683,Truks And Buses,4822,16759,50,61
2005-02-15 00:00:00,Iliyaz,India,S11_1679,Ships,6853,14053,42,64
2010-10-15 00:00:00,Vijay,Australia,S13_1681,Plans,7862,11869,44,39
2009-03-11 00:00:00,Praveen,Germany,S11_1679,Plans,7181,7007,15,23
2011-02-28 00:00:00,Ramu,Canada,S10_1678,Classic cars,3554,6616,19,16
2008-12-12 00:00:00,Raja,France,S11_1679,Motarcycles,10248,16238,11,5
2006-08-11 00:00:00,Raja,Australia,S11_1679,Plans,10805,13262,23,18
2011-05-06 00:00:00,Vijay,Brazil,S14_1681,Classic cars,6767,10041,25,18
2009-09-09 00:00:00,Iliyaz,Switzerland,S11_1679,Classic cars,4311,19536,43,8
2007-12-26 00:00:00,Iliyaz,Canada,S10_1678,Ships,7438,12837,14,78
2009-02-21 00:00:00,Abhi,Australia,S12_1680,Trains,11911,19440,31,20
2009-11-06 00:00:00,Snidha,India,S16_1683,Plans,9687,7331,21,65
2009-10-18 00:00:00,Iliyaz,Germany,S14_1681,Vintage cars,7241,10102,45,18
2007-03-28 00:00:00,Ravi,Switzerland,S13_1681,Vintage cars,5215,11612,47,6
2007-10-24 00:00:00,Ramu,Canada,S11_1679,Motarcycles,5296,10939,36,52
2007-06-24 00:00:00,Raja,India,S12_1680,Plans,11183,7515,30,70
2011-02-02 00:00:00,Mahesh,Switzerland,S16_1683,Ships,10918,18476,33,74
2006-04-01 00:00:00,Shafi,Germany,S11_1679,Ships,10801,9034,50,25
2005-09-04 00:00:00,Kiran,Switzerland,S10_1678,Trains,4713,13094,27,12
2010-07-06 00:00:00,Mahesh,India,S13_1681,Truks And Buses,8459,6226,41,37
2012-06-10 00:00:00,Suban,Canada,S10_1678,Classic cars,8613,15334,15,47
2011-08-05 00:00:00,Snidha,France,S10_1678,Trains,8216,12074,18,14
2011-04-13 00:00:00,Kalyan,Austria,S16_1683,Vintage cars,8610,10742,50,46
2011-01-24 00:00:00,Raja,India,S11_1679,Plans,10482,15702,36,20
2011-04-25 00:00:00,Mahesh,Netherlands,S11_1679,Ships,9291,15096,18,79
2007-08-03 00:00:00,Mahesh,Netherlands,S10_1678,Plans,9692,7640,14,34
2006-10-15 00:00:00,Kishan,Netherlands,S13_1681,Ships,10736,16162,45,44
2010-09-20 00:00:00,Praveen,India,S15_1682,Motarcycles,9403,18617,14,58
2008-04-09 00:00:00,Praveen,Brazil,S10_1678,Motarcycles,11984,7015,15,63
2006-10-12 00:00:00,Kalyan,Netherlands,S16_1683,Plans,10908,6930,24,44
2011-08-26 00:00:00,Ramu,Australia,S12_1680,Vintage cars,9930,16682,27,30
2012-06-22 00:00:00,Ravi,France,S15_1682,Vintage cars,3892,11601,20,80
2005-02-15 00:00:00,Vijay,India,S14_1681,Classic cars,10018,14060,31,80
2009-02-07 00:00:00,Abhi,Switzerland,S12_1680,Plans,4917,19501,10,13
2008-12-13 00:00:00,Shafi,Brazil,S15_1682,Trains,9318,7911,35,7
2006-09-18 00:00:00,Ramu,Germany,S15_1682,Motarcycles,7567,9608,39,65
2010-06-18 00:00:00,Kalyan,France,S15_1682,Truks And Buses,3144,12003,24,19
2011-09-21 00:00:00,Praveen,Netherlands,S16_1683,Plans,4974,15881,42,35
2010-10-16 00:00:00,Iliyaz,Austria,S16_1683,Classic cars,3329,18807,48,65
2005-06-11 00:00:00,Ravi,Canada,S13_1681,Truks And Buses,11331,19001,14,39
2008-06-16 00:00:00,Kiran,Austria,S10_1678,Trains,10587,10244,13,23
2011-06-22 00:00:00,Vijay,France,S11_1679,Trains,9871,15805,29,52
2011-01-04 00:00:00,Kiran,India,S12_1680,Trains,8263,13275,30,55
2005-07-26 00:00:00,Abhi,Netherlands,S11_1679,Trains,8716,17484,41,67
2009-12-24 00:00:00,Shafi,Canada,S13_1681,Trains,5337,18569,34,44
2005-03-24 00:00:00,Kiran,Canada,S11_1679,Trains,4478,7155,28,9
2011-02-05 00:00:00,Ravi,Australia,S12_1680,Trains,6252,19875,33,31
2012-02-08 00:00:00,Suban,Germany,S16_1683,Motarcycles,5689,6242,26,64
2005-09-21 00:00:00,Vijay,Australia,S16_1683,Ships,9886,19067,28,78
2010-01-21 00:00:00,Vijay,Netherlands,S12_1680,Ships,4353,9174,41,8
2011-01-07 00:00:00,Kishan,Switzerland,S16_1683,Motarcycles,4354,15603,14,49
2009-06-22 00:00:00,Vijay,India,S14_1681,Ships,9561,5799,44,46
2006-11-22 00:00:00,Ramu,Germany,S10_1678,Motarcycles,5877,5506,35,31
2008-12-19 00:00:00,Ramu,Austria,S14_1681,Vintage cars,3400,7603,35,21
2006-04-02 00:00:00,Vijay,Australia,S15_1682,Vintage cars,3828,12799,39,12
2008-10-13 00:00:00,Raja,Brazil,S16_1683,Truks And Buses,5704,16368,32,63
2005-01-27 00:00:00,Kiran,Canada,S16_1683,Ships,11890,8120,25,34
2012-04-21 00:00:00,Vijay,Austria,S14_1681,Motarcycles,5394,13836,22,34
2008-09-07 00:00:00,Kiran,Canada,S16_1683,Trains,11261,15155,35,77
2005-07-24 00:00:00,Vijay,Brazil,S12_1680,Classic cars,10367,9684,13,5
2005-03-21 00:00:00,Kiran,Australia,S11_1679,Plans,11667,13033,41,70
2009-02-14 00:00:00,Shafi,France,S12_1680,Motarcycles,7148,5388,36,46
2006-01-26 00:00:00,Ravi,Brazil,S10_1678,Vintage cars,11926,16396,43,31
2011-04-18 00:00:00,Shafi,India,S12_1680,Trains,5648,12677,22,72
2006-01-13 00:00:00,Raja,Switzerland,S11_1679,Ships,6503,12239,21,67
2011-09-26 00:00:00,Kalyan,Brazil,S16_1683,Plans,9458,12028,15,13
2012-07-17 00:00:00,Mahesh,India,S15_1682,Vintage cars,6614,17510,21,57
2012-12-16 00:00:00,Kishan,Brazil,S13_1681,Trains,3623,15901,28,79
2006-07-08 00:00:00,Vijay,Germany,S14_1681,Classic cars,7662,15465,19,62
2009-05-12 00:00:00,Vijay,Switzerland,S10_1678,Classic cars,9235,15710,42,31
2006-01-17 00:00:00,Ravi,Germany,S14_1681,Motarcycles,7385,16556,23,80
2005-10-15 00:00:00,Raja,Switzerland,S10_1678,Trains,6024,8467,26,64
2012-11-22 00:00:00,Suban,India,S14_1681,Plans,10354,5713,17,26
2009-11-13 00:00:00,Shafi,Australia,S13_1681,Motarcycles,11493,15102,22,57
2005-06-18 00:00:00,Iliyaz,India,S13_1681,Classic cars,10449,7662,26,34
2012-08-28 00:00:00,Iliyaz,France,S10_1678,Truks And Buses,10299,12616,10,14
2011-05-11 00:00:00,Praveen,Canada,S16_1683,Truks And Buses,7842,11953,33,77
2005-12-20 00:00:00,Kiran,France,S10_1678,Motarcycles,9945,5443,33,16
2012-04-18 00:00:00,Ravi,Australia,S12_1680,Truks And Buses,4977,15758,28,16
2010-10-24 00:00:00,Iliyaz,Switzerland,S16_1683,Trains,3478,9217,49,68
2011-01-12 00:00:00,Ravi,Austria,S13_1681,Motarcycles,4082,16555,50,20
2011-05-17 00:00:00,Kishan,Australia,S14_1681,Plans,10766,5627,26,40
2012-09-01 00:00:00,Ramu,Switzerland,S12_1680,Vintage cars,8046,7049,37,12
2011-06-10 00:00:00,Iliyaz,Switzerland,S12_1680,Truks And Buses,5216,11214,14,59
2010-10-20 00:00:00,Kiran,Australia,S10_1678,Classic cars,5026,8865,28,64
2007-04-16 00:00:00,Kalyan,France,S12_1680,Motarcycles,10760,11270,18,9
2008-11-25 00:00:00,Suban,Canada,S13_1681,Ships,6713,7221,49,67
2008-07-02 00:00:00,Mahesh,Brazil,S13_1681,Truks And Buses,11663,18302,42,76
2010-06-04 00:00:00,Kalyan,Australia,S12_1680,Motarcycles,10713,18526,36,79
2009-12-22 00:00:00,Suban,Netherlands,S12_1680,Vintage cars,8743,5599,22,51
2006-10-27 00:00:00,Iliyaz,Austria,S11_1679,Plans,8073,11919,37,55
2006-11-16 00:00:00,Shafi,Switzerland,S11_1679,Trains,11050,5775,44,25
2010-07-14 00:00:00,Mahesh,Netherlands,S16_1683,Classic cars,7483,6856,33,25
2010-12-15 00:00:00,Kiran,Netherlands,S11_1679,Vintage cars,11371,16182,15,22
2010-12-25 00:00:00,Shafi,Brazil,S13_1681,Truks And Buses,11261,13406,15,7
2011-12-02 00:00:00,Iliyaz,Canada,S14_1681,Vintage cars,9387,7482,31,8
2012-11-13 00:00:00,Kishan,Austria,S13_1681,Classic cars,7314,6195,12,10
2011-07-17 00:00:00,Abhi,Austria,S12_1680,Motarcycles,7831,5486,47,48
2011-09-14 00:00:00,Mahesh,Brazil,S12_1680,Vintage cars,3672,11848,45,20
2012-05-27 00:00:00,Kalyan,Australia,S12_1680,Vintage cars,7247,12042,30,7
2009-04-25 00:00:00,Ramu,Switzerland,S16_1683,Classic cars,10125,16337,14,34
2010-05-06 00:00:00,Mahesh,Canada,S12_1680,Vintage cars,5011,16459,12,53
2007-10-25 00:00:00,Vijay,Austria,S13_1681,Classic cars,4563,12677,49,44
2005-11-14 00:00:00,Kalyan,Canada,S11_1679,Trains,11057,13709,23,65
2009-08-18 00:00:00,Kiran,India,S15_1682,Classic cars,7740,15729,50,70
2005-12-23 00:00:00,Shafi,India,S10_1678,Truks And Buses,3017,18180,16,37
2009-07-27 00:00:00,Vijay,Brazil,S10_1678,Motarcycles,6176,17606,16,40
2010-01-16 00:00:00,Shafi,Australia,S14_1681,Motarcycles,4561,14589,32,52
2009-06-07 00:00:00,Praveen,India,S10_1678,Plans,3771,13126,23,37
2006-06-24 00:00:00,Iliyaz,Canada,S14_1681,Plans,4951,19726,21,57
2010-10-07 00:00:00,Shafi,Canada,S10_1678,Truks And Buses,6209,5909,26,15
2008-12-23 00:00:00,Raja,Switzerland,S11_1679,Vintage cars,7802,7229,43,78
2012-05-13 00:00:00,Praveen,France,S11_1679,Ships,5030,11865,19,32
2010-05-18 00:00:00,Raja,Netherlands,S15_1682,Trains,5456,17079,50,32
2010-04-28 00:00:00,Praveen,Australia,S10_1678,Ships,5027,10470,38,29
2012-12-05 00:00:00,Kishan,Netherlands,S12_1680,Ships,3831,9395,25,43
2005-05-13 00:00:00,Suban,Canada,S10_1678,Truks And Buses,11166,11713,29,47
2005-09-14 00:00:00,Praveen,Canada,S15_1682,Classic cars,8683,6980,37,22
2007-01-25 00:00:00,Kiran,Germany,S10_1678,Motarcycles,6429,19963,15,65
2010-03-12 00:00:00,Ravi,Germany,S13_1681,Vintage cars,4152,13165,35,71
2006-02-13 00:00:00,Raja,Netherlands,S13_1681,Vintage cars,11287,13336,27,74
2012-05-23 00:00:00,Shafi,Australia,S16_1683,Vintage cars,10396,7520,38,46
2010-01-01 00:00:00,Suban,Brazil,S15_1682,Classic cars,11543,6246,36,49
2011-07-24 00:00:00,Kiran,Netherlands,S10_1678,Trains,10362,13356,11,71
2010-07-13 00:00:00,Abhi,France,S13_1681,Classic cars,5559,7652,33,24
2007-05-24 00:00:00,Raja,Switzerland,S11_1679,Vintage cars,11197,9234,36,6
2011-11-20 00:00:00,Shafi,Austria,S16_1683,Plans,3960,9541,36,61
2010-04-08 00:00:00,Vijay,Austria,S16_1683,Classic cars,11360,15186,42,61
2007-11-27 00:00:00,Shafi,France,S11_1679,Motarcycles,6079,7398,18,35
2010-12-25 00:00:00,Ramu,Netherlands,S13_1681,Classic cars,6436,7688,12,27
2007-04-14 00:00:00,Iliyaz,Switzerland,S15_1682,Plans,4130,10519,13,69
2005-02-04 00:00:00,Kishan,Netherlands,S16_1683,Plans,8504,13505,35,24
2009-11-25 00:00:00,Ravi,India,S15_1682,Ships,7692,18102,15,16
2010-01-10 00:00:00,Ramu,Australia,S10_1678,Motarcycles,10584,12253,37,47
2008-04-18 00:00:00,Suban,Germany,S11_1679,Trains,3521,8594,48,76
2008-09-12 00:00:00,Raja,Germany,S13_1681,Plans,7048,12056,12,44
2007-09-05 00:00:00,Iliyaz,Canada,S15_1682,Ships,6119,7610,41,15
2012-02-09 00:00:00,Mahesh,Germany,S10_1678,Vintage cars,10993,13717,40,38
2010-03-07 00:00:00,Shafi,Australia,S16_1683,Motarcycles,4404,6741,15,31
2008-09-11 00:00:00,Kishan,Canada,S10_1678,Classic cars,3971,8729,36,18
2009-11-20 00:00:00,Ravi,Austria,S11_1679,Plans,6727,6308,42,69
2005-07-10 00:00:00,Praveen,Germany,S10_1678,Vintage cars,6197,6419,17,47
2011-07-28 00:00:00,Iliyaz,India,S12_1680,Classic cars,7022,18413,47,68
2008-02-18 00:00:00,Kishan,Brazil,S13_1681,Vintage cars,3885,13499,33,58
2011-02-27 00:00:00,Shafi,Austria,S14_1681,Ships,8316,6440,21,55
2005-09-06 00:00:00,Mahesh,Netherlands,S13_1681,Classic cars,8243,7406,45,66
2005-10-13 00:00:00,Raja,India,S15_1682,Plans,6859,18511,46,19
2008-05-27 00:00:00,Snidha,Canada,S10_1678,Motarcycles,10944,12425,16,63
2005-04-28 00:00:00,Shafi,Australia,S13_1681,Trains,7930,19335,24,66
2007-06-20 00:00:00,Praveen,France,S15_1682,Vintage cars,3454,19779,34,65
2008-09-05 00:00:00,Mahesh,Brazil,S16_1683,Classic cars,9154,17528,30,6
2010-11-20 00:00:00,Mahesh,Canada,S11_1679,Plans,9143,19492,43,12
2007-08-14 00:00:00,Kalyan,Germany,S12_1680,Ships,6879,6008,47,45
2006-01-21 00:00:00,Suban,India,S12_1680,Motarcycles,11048,8454,19,27
2007-08-21 00:00:00,Iliyaz,Germany,S11_1679,Ships,3737,8007,23,53
2008-02-02 00:00:00,Abhi,Switzerland,S16_1683,Plans,5124,5207,36,37
2009-11-15 00:00:00,Suban,Austria,S11_1679,Vintage cars,6994,5044,18,5
2006-11-13 00:00:00,Vijay,India,S10_1678,Classic cars,6694,10606,16,56
2009-04-06 00:00:00,Kishan,Netherlands,S13_1681,Truks And Buses,6971,7155,16,34
2010-12-25 00:00:00,Mahesh,Austria,S13_1681,Truks And Buses,4210,8162,31,73
2007-10-24 00:00:00,Raja,Brazil,S15_1682,Truks And Buses,7305,5489,29,29
2007-01-04 00:00:00,Praveen,Canada,S11_1679,Motarcycles,3290,8249,50,40
2008-01-04 00:00:00,Kiran,Netherlands,S13_1681,Truks And Buses,10990,15760,45,23
2009-02-06 00:00:00,Raja,Germany,S15_1682,Ships,7114,6208,30,50
2011-06-01 00:00:00,Kiran,Austria,S16_1683,Vintage cars,8414,11521,24,9
2006-04-16 00:00:00,Ramu,Netherlands,S13_1681,Plans,3628,12505,27,60
2007-03-07 00:00:00,Kishan,Canada,S12_1680,Plans,9128,19305,30,72
2006-10-19 00:00:00,Kalyan,Australia,S15_1682,Truks And Buses,6474,7082,40,10
2009-11-13 00:00:00,Mahesh,India,S12_1680,Ships,6354,16114,28,13
2011-07-25 00:00:00,Kishan,Australia,S10_1678,Ships,5366,6217,35,46
2008-09-20 00:00:00,Kishan,Brazil,S10_1678,Vintage cars,7609,17262,41,55
2011-12-05 00:00:00,Praveen,Switzerland,S11_1679,Truks And Buses,8033,6971,43,24
2005-04-12 00:00:00,Iliyaz,Switzerland,S15_1682,Trains,11410,18146,34,29
2011-07-19 00:00:00,Praveen,Canada,S15_1682,Plans,6459,16432,37,42
2006-07-06 00:00:00,Vijay,Austria,S16_1683,Plans,7957,14958,31,11
2011-11-09 00:00:00,Ravi,Switzerland,S11_1679,Trains,11891,5236,43,23
2010-01-12 00:00:00,Kishan,Brazil,S10_1678,Ships,7013,17772,24,53
2011-06-06 00:00:00,Suban,Brazil,S16_1683,Plans,5797,18396,16,13
2005-01-11 00:00:00,Shafi,Netherlands,S12_1680,Plans,6963,6060,43,41
2011-09-10 00:00:00,Mahesh,Brazil,S11_1679,Truks And Buses,11357,8108,16,46
2012-07-09 00:00:00,Abhi,France,S14_1681,Ships,8344,7031,28,66
2010-08-22 00:00:00,Mahesh,Netherlands,S16_1683,Vintage cars,5465,11227,48,20
2007-05-06 00:00:00,Raja,Brazil,S13_1681,Ships,10571,12807,48,69
2008-04-15 00:00:00,Mahesh,Australia,S15_1682,Truks And Buses,10191,14079,19,33
2007-02-06 00:00:00,Abhi,Brazil,S11_1679,Truks And Buses,11561,19382,49,24
2011-09-27 00:00:00,Mahesh,Australia,S16_1683,Vintage cars,10554,6458,43,51
2006-04-18 00:00:00,Shafi,Brazil,S11_1679,Motarcycles,5340,15736,15,71
2005-03-21 00:00:00,Kishan,Germany,S15_1682,Classic cars,5566,8482,44,30
2007-01-07 00:00:00,Abhi,Netherlands,S10_1678,Vintage cars,5588,16694,46,21
2009-01-23 00:00:00,Praveen,Germany,S14_1681,Trains,6097,10354,18,23
2008-08-27 00:00:00,Iliyaz,Austria,S12_1680,Plans,8122,14014,40,32
2006-11-17 00:00:00,Kiran,Australia,S14_1681,Truks And Buses,6930,18551,31,51
2011-12-11 00:00:00,Raja,India,S16_1683,Vintage cars,10070,12138,42,38
2007-02-23 00:00:00,Vijay,Germany,S13_1681,Ships,3212,12778,34,54
2009-10-22 00:00:00,Iliyaz,Switzerland,S14_1681,Motarcycles,8017,13011,23,12
2005-08-09 00:00:00,Ramu,Canada,S14_1681,Plans,6568,5507,50,54
2012-09-05 00:00:00,Kishan,Germany,S15_1682,Trains,3941,12724,10,34
2008-12-26 00:00:00,Kishan,Netherlands,S16_1683,Vintage cars,9833,11225,49,76
2012-01-21 00:00:00,Ravi,Netherlands,S13_1681,Vintage cars,3798,6468,11,11
2012-01-09 00:00:00,Kishan,Netherlands,S16_1683,Classic cars,9996,8437,34,47
2010-12-28 00:00:00,Iliyaz,France,S11_1679,Vintage cars,11685,6879,45,13
2008-12-19 00:00:00,Praveen,Austria,S12_1680,Classic cars,3194,5672,48,58
2010-07-18 00:00:00,Praveen,Switzerland,S15_1682,Plans,3415,7044,21,14
2006-05-04 00:00:00,Kiran,India,S12_1680,Ships,9583,10974,18,9
2005-04-18 00:00:00,Iliyaz,Netherlands,S11_1679,Plans,9617,16918,21,67
2006-08-20 00:00:00,Ramu,Brazil,S11_1679,Plans,6207,19644,11,12
2011-10-24 00:00:00,Suban,Brazil,S12_1680,Plans,6728,7947,10,29
2009-05-07 00:00:00,Kalyan,Australia,S16_1683,Trains,8349,19867,38,59
2005-01-20 00:00:00,Ravi,India,S16_1683,Classic cars,6982,14188,16,32
2006-01-15 00:00:00,Vijay,Switzerland,S16_1683,Plans,6273,16090,27,51
2005-06-18 00:00:00,Raja,Canada,S11_1679,Vintage cars,9844,12072,44,79
2006-08-08 00:00:00,Suban,Canada,S14_1681,Classic cars,7498,6567,49,72
2007-11-26 00:00:00,Snidha,Germany,S12_1680,Plans,4438,16045,10,48
2010-07-28 00:00:00,Suban,India,S12_1680,Trains,10950,18004,18,39
2011-03-12 00:00:00,Suban,India,S13_1681,Vintage cars,9129,10521,16,13
2011-06-14 00:00:00,Kiran,Canada,S11_1679,Plans,6632,14015,42,68
2009-03-19 00:00:00,Ravi,India,S11_1679,Classic cars,9772,18511,14,20
2007-07-14 00:00:00,Suban,Austria,S15_1682,Truks And Buses,7715,13549,15,62
2009-01-03 00:00:00,Praveen,Canada,S10_1678,Trains,6631,13269,40,73
2009-04-12 00:00:00,Praveen,Switzerland,S16_1683,Classic cars,3837,5534,38,75
2005-08-13 00:00:00,Raja,France,S14_1681,Motarcycles,3929,15303,40,60
2006-01-09 00:00:00,Vijay,Germany,S11_1679,Ships,6521,10054,50,59
2012-02-06 00:00:00,Iliyaz,Austria,S11_1679,Plans,5245,19853,10,55
2012-01-19 00:00:00,Vijay,France,S12_1680,Vintage cars,5821,6734,10,28
2006-12-27 00:00:00,Praveen,Germany,S11_1679,Trains,5109,8211,43,55
2011-05-24 00:00:00,Ramu,Austria,S13_1681,Plans,10104,11502,32,59
2011-03-05 00:00:00,Kiran,Germany,S12_1680,Classic cars,5264,10022,19,28
2005-08-25 00:00:00,Ramu,Canada,S13_1681,Vintage cars,10815,6630,16,17
2006-02-18 00:00:00,Mahesh,Germany,S15_1682,Trains,4223,19445,17,58
2006-03-21 00:00:00,Kalyan,India,S14_1681,Motarcycles,5670,7936,25,35
2005-08-12 00:00:00,Kalyan,Canada,S14_1681,Vintage cars,4547,19169,50,71
2011-09-17 00:00:00,Vijay,Austria,S12_1680,Motarcycles,11704,7918,37,26
2006-10-15 00:00:00,Ravi,Germany,S11_1679,Plans,8869,16879,32,31
2009-05-10 00:00:00,Iliyaz,Netherlands,S12_1680,Vintage cars,5677,9747,30,64
2012-03-12 00:00:00,Raja,Austria,S14_1681,Vintage cars,3751,7475,29,58
2006-05-15 00:00:00,Abhi,France,S10_1678,Ships,8656,16177,36,38
2012-06-20 00:00:00,Abhi,Brazil,S14_1681,Plans,11473,11143,20,25
2010-10-15 00:00:00,Suban,Canada,S11_1679,Truks And Buses,3259,14254,15,61
